density,samp_size,seed,num_nodes,num_intervs,graph_family,method,metric_type,precision,recall,fscore,ari,runtime_sec,score
0.8,10000,6,10,5,er,RePaRe,partition,0.8095238095238095,1.0,0.8947368421052632,0.8767123287671232,0.8050026780110784,
0.8,20000,6,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.3946940530149732,
0.8,50000,6,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.7023868630058132,
0.8,100000,6,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,4.225472537014866,
0.2,10,7,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0097849179874174,
0.2,100,7,10,5,er,RePaRe,partition,0.4285714285714285,0.75,0.5454545454545454,0.3835616438356164,0.1399260459875222,
0.2,200,7,10,5,er,RePaRe,partition,0.3636363636363636,0.8,0.5000000000000001,0.5423728813559322,0.083171463018516,
0.2,500,7,10,5,er,RePaRe,partition,0.75,1.0,0.8571428571428571,0.7272727272727273,0.163295748992823,
0.2,1000,7,10,5,er,RePaRe,partition,0.75,1.0,0.8571428571428571,0.7272727272727273,0.1699097079981584,
0.2,2000,7,10,5,er,RePaRe,partition,0.75,1.0,0.8571428571428571,0.7272727272727273,0.1732742479944136,
0.2,5000,7,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.1851296509848907,
0.2,10000,7,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.2188359769934322,
0.2,20000,7,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.3343127520056441,
0.2,50000,7,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.6064461980131455,
0.2,100000,7,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,2.0523605180205777,
0.5,10,7,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0088835670030675,
0.5,100,7,10,5,er,RePaRe,partition,0.75,1.0,0.8571428571428571,0.0063091482649842,0.0525575409992598,
0.5,200,7,10,5,er,RePaRe,partition,1.0,0.75,0.8571428571428571,0.1554959785522788,0.0246908330009318,
0.5,500,7,10,5,er,RePaRe,partition,0.75,0.75,0.75,0.403183023872679,0.0687889789987821,
0.5,1000,7,10,5,er,RePaRe,partition,0.6,0.75,0.6666666666666665,0.403183023872679,0.2194990100106224,
0.5,2000,7,10,5,er,RePaRe,partition,0.7142857142857143,0.9090909090909092,0.8,0.7887323943661971,0.2763009279733524,
0.5,5000,7,10,5,er,RePaRe,partition,0.7857142857142857,1.0,0.88,0.7887323943661971,0.5082912310026586,
0.5,10000,7,10,5,er,RePaRe,partition,0.7692307692307693,0.9090909090909092,0.8333333333333333,0.7887323943661971,0.4564940299896989,
0.5,20000,7,10,5,er,RePaRe,partition,0.7777777777777778,1.0,0.8750000000000001,1.0,1.5716200850147288,
