density,samp_size,seed,num_nodes,num_intervs,graph_family,method,metric_type,precision,recall,fscore,ari,runtime_sec,score
0.2,100,8,100,5,er,RePaRe,partition,0.3333333333333333,1.0,0.5,0.0547513491888537,0.1936044499962008,
0.2,1000,8,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.1646984469452412,0.7773013339974568,
0.2,10000,8,100,5,er,RePaRe,partition,0.7857142857142857,1.0,0.88,0.1293420361617525,20.467428276002465,
0.2,100000,8,100,5,er,RePaRe,partition,0.8095238095238095,1.0,0.8947368421052632,0.291325355040838,361.0267034450008,
0.2,10,9,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.1119318420023773,
0.2,100,9,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.133332153003721,
0.2,1000,9,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.0157593287650792,0.1214146359998267,
0.2,10000,9,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.1733568337372303,0.338376668994897,
0.2,100000,9,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.3509182351373227,217.31454258099984,
0.2,10,0,200,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.3024791999996523,
0.2,100,0,200,5,er,RePaRe,partition,1.0,0.8,0.888888888888889,0.0027220241288688,0.2211772500013467,
0.2,1000,0,200,5,er,RePaRe,partition,1.0,0.8461538461538461,0.9166666666666666,0.007571064037784,7.008372778997,
0.2,10000,0,200,5,er,RePaRe,partition,0.9,1.0,0.9473684210526316,0.0026812103882493,64.70310855900607,
0.2,100000,0,200,5,er,RePaRe,partition,0.7777777777777778,1.0,0.8750000000000001,-0.0079636870212403,393.3267132270048,
0.2,10,1,200,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.1616103240012307,
0.2,100,1,200,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.3183350440012873,
0.2,1000,1,200,5,er,RePaRe,partition,1.0,0.8,0.888888888888889,0.0106508230850435,0.8946924210031284,
0.2,10000,1,200,5,er,RePaRe,partition,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.279443902403536,93.85208941900056,
0.2,100000,1,200,5,er,RePaRe,partition,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.4083975286875241,295.5239791079948,
0.2,10,2,200,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.1981302839994896,
0.2,100,2,200,5,er,RePaRe,partition,0.6666666666666666,1.0,0.8,0.0002593057864654,0.2550198629978695,
0.2,1000,2,200,5,er,RePaRe,partition,1.0,0.8571428571428571,0.923076923076923,0.0013700236048861,1.4866362550019403,
0.2,10000,2,200,5,er,RePaRe,partition,0.5714285714285714,0.8,0.6666666666666666,0.0027787176627701,120.44001533499976,
0.2,100000,2,200,5,er,RePaRe,partition,0.5714285714285714,1.0,0.7272727272727273,0.0107674876375267,1213.7216242249997,
